"PMID"	"YEAR"	"CITY"	"GEOLONG"	"GEOLAT"	"COUNTRY"	"#SAMPLES"	"NO_CCGH"	"NO_ACGH"	"NO_WES"	"NO_WGS"	"STATUS"
9739022	1998	"Helsinki"	24.94	60.17	"Finland"	28	28	0	0	0	"sample data in Progenetix"
9973227	1999	"Rotterdam"	4.48	51.92	"The Netherlands"	28	28	0	0	0	"sample data not accessible"
10374751	1999	"Nijmegen"	5.84	51.81	"The Netherlands"	29	29	0	0	0	"sample data in Progenetix"
10398430	1999	"Heidelberg"	8.69	49.41	"Germany"	29	29	0	0	0	"sample data in Progenetix"
10748288	2000	"Nijmegen"	5.84	51.81	"The Netherlands"	29	29	0	0	0	"sample data in Progenetix"
10934139	2000	"Rotterdam"	4.48	51.92	"The Netherlands"	29	29	0	0	0	"sample data in Progenetix"
10934160	2000	"Stockholm"	18.06	59.33	"Sweden"	29	29	0	0	0	"sample data in Progenetix"
11243387	2001	"Ulm"	9.99	48.4	"Germany"	29	29	0	0	0	"sample data in Progenetix"
11337382	2001	"Salamanca"	-3.68	40.43	"Spain"	29	29	0	0	0	"sample data in Progenetix"
11479231	2001	"Rochester"	-70.98	43.3	"United States"	29	29	0	0	0	"sample data in Progenetix"
11585417	2001	"Toshima"	139.72	35.73	"Japan"	29	29	0	0	0	"sample data not accessible"
12067990	2002	"Toronto"	-79.42	43.7	"Canada"	29	29	0	0	0	"sample data in Progenetix"
12937139	2003	"Basel"	7.57	47.56	"Switzerland"	29	29	29	0	0	"sample data not accessible"
15487452	2004	"Goettingen"	9.93	51.53	"Germany"	29	29	0	0	0	"sample data in Progenetix"
16096412	2005	"Charleston"	-88.18	39.5	"United States"	29	29	0	0	0	"sample data in Progenetix"
16163698	2005	"Debrecen"	21.63	47.53	"Hungary"	29	29	0	0	0	"sample data in Progenetix"
17120309	2007	"Erlangen"	11.01	49.59	"Germany"	29	29	0	0	0	"sample data in Progenetix"
17243165	2007	"New York City"	-74.01	40.71	"United States"	29	0	29	0	0	"sample data in GEO"
17492756	2007	"Nagoya-shi"	136.91	35.18	"Japan"	29	29	29	0	0	"sample data in article or supplement [problematic format]"
18316590	2008	"Bethesda"	-77.1	38.98	"United States"	29	0	29	0	0	"sample data not accessible"
18632575	2008	"Toronto"	-79.42	43.7	"Canada"	29	0	29	0	0	"sample data in GEO"
18803328	2009	"Monza"	9.27	45.58	"Italy"	29	0	29	0	0	"sample data in GEO"
19077451	2009	"London"	-0.13	51.51	"United Kingdom"	29	0	29	0	0	"sample data in Progenetix"
20075210	2010	"Omaha"	-95.94	41.26	"United States"	29	0	29	0	0	"sample data not accessible"
20351689	2010	"Turku"	22.27	60.45	"Finland"	29	0	29	0	0	"sample data not accessible"
20470368	2010	"Porto"	-8.61	41.15	"Portugal"	29	29	0	0	0	"sample data in Progenetix"
21412929	2011	"Oslo"	10.75	59.91	"Norway"	29	29	0	0	0	"sample data in Progenetix"
21429933	2011	"London"	-0.13	51.51	"United Kingdom"	29	0	29	0	0	"sample data not accessible"
21645411	2011	"Zhunan"	120.88	24.7	"Taiwan"	29	0	29	0	0	"sample data not accessible"
21909114	2011	"Tokyo"	139.69	35.69	"Japan"	29	0	29	0	0	"incomplete"
24916674	2015	"Nishinomiya-hama"	135.33	34.72	"Japan"	29	0	29	0	0	"incomplete"
25974735	2015	"Riyadh"	46.72	24.69	"Saudi Arabia"	29	0	29	0	0	"incomplete"
26169971	2016	"London"	-0.13	51.51	"United Kingdom"	29	0	0	29	0	"incomplete"
26452468	2015	"Melbourne"	144.96	-37.81	"Australia"	29	0	29	0	0	"incomplete"
30514790	2018	"Vancouver"	-123.12	49.25	"Canada"	29	0	0	0	29	"incomplete"
30867899	2019	"Portland"	-97.32	27.88	"United States"	29	0	0	29	0	"incomplete"
9006325	1997	"San Francisco"	-122.42	37.77	"United States"	29	29	0	0	0	"sample data in Progenetix"
9033281	1997	"Helsinki"	24.94	60.17	"Finland"	29	29	0	0	0	"sample data in Progenetix"
9736047	1998	"Helsinki"	24.94	60.17	"Finland"	29	29	0	0	0	"sample data in Progenetix"
9777940	1998	"Oberschleissheim"	11.56	48.25	"Germany"	29	29	0	0	0	"sample data in Progenetix"
10347550	1999	"Paris"	2.35	48.85	"France"	30	30	0	0	0	"sample data not accessible"
10389929	1999	"San Francisco"	-122.42	37.77	"United States"	30	30	0	0	0	"sample data in Progenetix"
11048803	2000	"Helsinki"	24.94	60.17	"Finland"	30	30	0	0	0	"sample data in article or supplement [problematic format]"
11159202	2001	"Seoul"	126.98	37.57	"Korean Republic"	30	30	0	0	0	"sample data not accessible"
11337313	2001	"Barcelona"	2.16	41.39	"Spain"	30	30	0	0	0	"sample data not accessible"
11368447	2001	"Salamanca"	-3.68	40.43	"Spain"	30	30	0	0	0	"sample data in Progenetix"
11395372	2001	"Rotterdam"	4.48	51.92	"The Netherlands"	30	30	0	0	0	"sample data in Progenetix"
11823973	2002	"Baltimore"	-76.61	39.29	"United States"	30	30	0	0	0	"sample data in Progenetix"
12168082	2002	"Yamaguchi-shi"	131.47	34.19	"Japan"	30	30	0	0	0	"sample data not accessible"
12368190	2002	"San Francisco"	-122.42	37.77	"United States"	30	30	0	0	0	"sample data in Progenetix"
12434418	2002	"Muenster"	7.63	51.96	"Germany"	30	30	0	0	0	"sample data in Progenetix"
12439111	2002	"Cardiff"	-3.18	51.48	"United Kingdom"	30	30	0	0	0	"sample data in Progenetix"
12660025	2003	"San Francisco"	-122.42	37.77	"United States"	30	30	0	0	0	"sample data in Progenetix"
13679437	2003	"Baltimore"	-76.61	39.29	"United States"	30	30	0	0	0	"sample data in Progenetix"
15223644	2004	"Olomouc"	17.25	49.6	"Czech Republic"	30	30	0	0	0	"sample data not accessible"
15860364	2005	"Kochi-shi"	133.53	33.56	"Japan"	30	30	0	0	0	"sample data in Progenetix"
16159423	2005	"Zhengzhou"	113.65	34.76	"China"	30	30	0	0	0	"sample data in Progenetix"
16365179	2006	"Stanford"	-122.17	37.43	"United States"	30	0	30	0	0	"sample data in GEO"
16618726	2006	"Boston"	-71.06	42.36	"United States"	30	0	30	0	0	"sample data in article or supplement"
17124412	2006	"Maastricht"	5.69	50.85	"The Netherlands"	30	0	30	0	0	"sample data not accessible"
17229543	2007	"Seoul"	126.98	37.57	"Korean Republic"	30	0	30	0	0	"sample data not accessible"
17334353	2007	"Paris"	2.35	48.85	"France"	30	30	0	0	0	"sample data in article or supplement [problematic format]"
17484883	2007	"Vancouver"	-123.12	49.25	"Canada"	30	0	30	0	0	"sample data in Progenetix"
17533364	2007	"Newcastle upon Tyne"	-1.61	54.97	"United Kingdom"	30	0	30	0	0	"sample data in GEO"
17620294	2007	"Buffalo"	-93.87	45.17	"United States"	30	0	30	0	0	"sample data in Progenetix"
17908964	2007	"Berkeley"	-122.27	37.87	"United States"	30	0	30	0	0	"sample data in ArrayExpress"
18063510	2007	"Taipei"	121.53	25.05	"Taiwan"	30	30	0	0	0	"sample data in Progenetix"
18071362	2008	"Lund"	13.19	55.71	"Sweden"	30	0	30	0	0	"sample data in GEO"
18193277	2008	"Luzern"	8.31	47.05	"Switzerland"	30	30	0	0	0	"sample data in article or supplement [problematic format]"
18405350	2008	"Lund"	13.19	55.71	"Sweden"	30	0	30	0	0	"sample data not accessible"
18709664	2008	"Barcelona"	2.16	41.39	"Spain"	30	30	0	0	0	"sample data not accessible"
18765511	2008	"Houston"	-95.36	29.76	"United States"	30	0	30	0	0	"sample data not accessible"
19208797	2009	"Amsterdam"	4.89	52.37	"Netherlands"	30	0	30	0	0	"incomplete"
19449028	2009	"Seoul"	126.98	37.57	"Korean Republic"	30	0	30	0	0	"sample data not accessible"
19755855	2009	"Cambridge"	-71.11	42.38	"United States"	30	0	30	0	0	"incomplete"
20186319	2010	"Bethesda"	-77.1	38.98	"United States"	30	0	30	0	0	"sample data not accessible"
20409316	2010	"Seoul"	126.98	37.57	"Korean Republic"	30	0	30	0	0	"sample data not accessible"
20872948	2010	"Seoul"	126.98	37.57	"Korean Republic"	30	0	30	0	0	"sample data not accessible"
20923573	2010	"Osaka-shi"	135.5	34.69	"Japan"	30	0	30	0	0	"sample data in GEO"
21078186	2010	"Spokane"	-117.43	47.66	"United States"	30	0	30	0	0	"sample data in Progenetix"
21251322	2011	"New Haven"	-72.93	41.31	"United States"	30	0	30	0	0	"sample data in article or supplement"
21445971	2012	"Leiden"	4.5	52.16	"The Netherlands"	30	0	30	0	0	"sample data in Progenetix"
21531002	2011	"Tianjin"	117.18	39.14	"China"	30	30	0	0	0	"sample data in Progenetix"
21987798	2011	"Nagoya-shi"	136.91	35.18	"Japan"	30	0	30	0	0	"sample data not accessible"
21998744	2011	"Shanghai"	121.46	31.22	"China"	30	0	30	0	0	"incomplete"
22567117	2012	"Paris"	2.35	48.85	"France"	30	0	30	0	0	"sample data in arrayMap"
22879877	2012	"Washington"	-89.41	40.7	"United States"	30	0	30	0	0	"sample data not accessible"
23633454	2013	"Essen"	7.01	51.46	"Germany"	30	0	30	0	0	"sample data not accessible"
24130073	2013	"London"	-0.13	51.51	"United Kingdom"	30	0	30	0	0	"sample data not accessible"
24142343	2013	"San Francisco"	-122.42	37.77	"United States"	30	0	30	0	0	"incomplete"
24165089	2013	"Stockholm"	18.06	59.33	"Sweden"	30	0	30	0	0	"incomplete"
24346345	2014	"Denver"	-104.98	39.74	"United States"	30	0	30	0	0	"incomplete"
26243311	2015	"Barcelona"	2.16	41.39	"Spain"	30	0	30	0	0	"incomplete"
26638776	2015	"Boston"	-71.06	42.36	"United States"	30	0	0	0	30	"incomplete"
30248580	2018	"Texas City"	-94.9	29.38	"United States"	30	0	30	0	0	"incomplete"
30266815	2018	"San Francisco"	-122.42	37.77	"United States"	30	0	0	0	30	"incomplete"
9258658	1997	"Bethesda"	-77.1	38.98	"United States"	30	30	0	0	0	"sample data in Progenetix"
9531613	1998	"New York City"	-74.01	40.71	"United States"	30	30	0	0	0	"sample data in Progenetix"
10379866	1999	"Halle"	8.36	52.06	"Germany"	31	31	0	0	0	"sample data in Progenetix"
11684716	2001	"Muenster"	7.63	51.96	"Germany"	31	31	0	0	0	"sample data not accessible"
11841429	2002	"Sheffield"	-1.47	53.38	"United Kingdom"	31	31	0	0	0	"sample data in Progenetix"
11890988	2002	"Hong Kong"	114.16	22.29	"China"	31	31	0	0	0	"incomplete"
12429801	2002	"Hong Kong"	114.16	22.29	"China"	31	31	0	0	0	"sample data in Progenetix"
15126341	2004	"Lund"	13.19	55.71	"Sweden"	31	0	31	0	0	"incomplete"
15695385	2005	"Heidelberg"	8.69	49.41	"Germany"	31	0	31	0	0	"sample data in article or supplement [problematic format]"
15723654	2005	"Tokyo"	139.69	35.69	"Japan"	31	0	31	0	0	"sample data not accessible"
16330669	2006	"Leiden"	4.5	52.16	"The Netherlands"	31	0	31	0	0	"sample data not accessible"
17553591	2007	"Taipei"	121.53	25.05	"Taiwan"	31	31	0	0	0	"sample data not accessible"
17681875	2008	"Pittsburgh"	-80	40.44	"United States"	31	31	0	0	0	"sample data in article or supplement"
17699850	2007	"Melbourne"	144.96	-37.81	"Australia"	31	0	31	0	0	"sample data in Progenetix"
20071741	2010	"Lille"	3.06	50.63	"France"	31	0	31	0	0	"sample data in Progenetix"
21348762	2011	"Genoa"	8.92	44.43	"Italy"	31	0	31	0	0	"sample data in GEO"
22032573	2011	"New York City"	-74.01	40.71	"United States"	31	0	31	0	0	"sample data not accessible"
24122263	2014	"Brisbane"	153.03	-27.47	"Australia"	31	0	31	0	0	"incomplete"
24221193	2014	"Utrecht"	5.12	52.09	"Netherlands"	31	0	31	0	0	"incomplete"
26693899	2016	"Leuven"	4.7	50.88	"Belgium"	31	0	0	31	0	"incomplete"
29955141	2018	"Needham"	-71.23	42.28	"United States"	31	0	31	0	0	"incomplete"
8674067	1996	"San Francisco"	-122.42	37.77	"United States"	31	31	0	0	0	"sample data in article or supplement [problematic format]"
8806688	1996	"Heidelberg"	8.69	49.41	"Germany"	31	31	0	0	0	"sample data in Progenetix"
9596681	1998	"Heidelberg"	8.69	49.41	"Germany"	31	31	0	0	0	"sample data in Progenetix"
10499441	1999	"Homburg"	7.34	49.33	"Germany"	32	32	0	0	0	"sample data in Progenetix"
10718214	2000	"Wuerzburg"	9.95	49.79	"Germany"	32	32	0	0	0	"sample data in article or supplement"
10914937	2000	"Tampere"	23.79	61.5	"Finland"	32	32	0	0	0	"sample data in Progenetix"
11104563	2000	"Melbourne"	144.96	-37.81	"Australia"	32	32	0	0	0	"sample data not accessible"
11196186	2001	"Muenster"	7.63	51.96	"Germany"	32	32	0	0	0	"sample data not accessible"
11520567	2001	"Yamaguchi-shi"	131.47	34.19	"Japan"	32	32	0	0	0	"sample data in Progenetix"
12107267	2002	"St. Leonards"	151.19	-33.82	"Australia"	32	32	0	0	0	"sample data in Progenetix"
12503074	2003	"Pamplona"	-1.64	42.82	"Spain"	32	32	0	0	0	"sample data in Progenetix"
12557229	2003	"Lisbon"	-9.13	38.72	"Portugal"	32	32	0	0	0	"sample data in Progenetix"
12599234	2003	"Hong Kong"	114.16	22.29	"China"	32	32	0	0	0	"sample data not accessible"
15086538	2004	"Berlin"	13.41	52.52	"Germany"	32	32	0	0	0	"sample data in Progenetix"
15880464	2005	"Nijmegen"	5.84	51.81	"The Netherlands"	32	0	32	0	0	"sample data in Progenetix"
16103878	2005	"Tokyo"	139.69	35.69	"Japan"	32	0	32	0	0	"sample data not accessible"
16213357	2005	"Heidelberg"	8.69	49.41	"Germany"	32	32	0	0	0	"sample data in article or supplement"
16254460	2005	"Guangzhou"	113.25	23.12	"China"	32	32	0	0	0	"sample data in Progenetix"
17210682	2007	"Goettingen"	9.93	51.53	"Germany"	32	32	0	0	0	"sample data in Progenetix"
17380298	2007	"Seoul"	126.98	37.57	"Korean Republic"	32	32	0	0	0	"sample data in Progenetix"
18320023	2008	"Amsterdam"	4.89	52.37	"Netherlands"	32	0	32	0	0	"sample data in ArrayExpress"
18557744	2008	"Buffalo"	-93.87	45.17	"United States"	32	0	32	0	0	"sample data in Progenetix"
19258598	2009	"New York City"	-74.01	40.71	"United States"	32	0	32	0	0	"sample data in Progenetix"
19617691	2009	"Goeteborg"	11.97	57.71	"Sweden"	32	0	32	0	0	"sample data in GEO"
19759843	2010	"Oslo"	10.75	59.91	"Norway"	32	32	0	0	0	"sample data not accessible"
20492709	2010	"Paris"	2.35	48.85	"France"	32	0	32	0	0	"sample data in GEO"
21213372	2011	"Sutton"	-0.2	51.35	"United Kingdom"	32	0	32	0	0	"incomplete [full text missing]"
21297112	2011	"Wuerzburg"	9.95	49.79	"Germany"	32	0	32	0	0	"sample data not accessible"
21492330	2011	"London"	-0.13	51.51	"United Kingdom"	32	0	32	0	0	"sample data not accessible"
21958427	2011	"Reykjavik"	-21.9	64.14	"Iceland"	32	0	32	0	0	"sample data in ArrayExpress"
22454324	2012	"Leiden"	4.5	52.16	"The Netherlands"	32	0	32	0	0	"incomplete"
22581446	2012	"Utrecht"	5.11	52.09	"The Netherlands"	32	0	32	0	0	"sample data in GEO"
23852341	2013	"San Francisco"	-122.42	37.77	"United States"	32	0	32	0	0	"incomplete"
24124608	2013	"Seoul"	126.98	37.57	"Korean Republic"	32	0	32	0	0	"incomplete"
25439741	2015	"New Haven"	-72.93	41.31	"United States"	32	0	32	0	0	"incomplete"
26121086	2015	"Heidelberg"	8.69	49.41	"Germany"	32	0	32	32	0	"incomplete"
29760388	2018	"San Francisco"	-122.42	37.77	"United States"	32	0	0	32	0	"incomplete"
29961079	2018	"Chengdu"	104.07	30.67	"China"	32	0	0	0	32	"incomplete"
29968252	2018	"Amsterdam"	-74.19	42.94	"United States"	32	0	32	0	0	"incomplete"
8652842	1996	"Helsinki"	24.94	60.17	"Finland"	32	32	0	0	0	"sample data in Progenetix"
8764113	1996	"Helsinki"	24.94	60.17	"Finland"	32	32	0	0	0	"sample data in Progenetix"
9258662	1997	"San Francisco"	-122.42	37.77	"United States"	32	32	0	0	0	"sample data not accessible"
9607587	1998	"Detroit"	-83.05	42.33	"United States"	32	32	0	0	0	"sample data not accessible"
10632352	1999	"Tampere"	23.79	61.5	"Finland"	33	33	0	0	0	"sample data not accessible"
10767715	2000	"Mannheim"	8.48	49.5	"Germany"	33	33	0	0	0	"sample data in Progenetix"
11750053	2001	"Rishon LeZiyyon"	34.79	31.97	"Israel"	33	33	0	0	0	"sample data in Progenetix"
11770900	2002	"Baltimore"	-76.61	39.29	"United States"	33	33	0	0	0	"sample data in Progenetix"
11979550	2002	"Oslo"	10.75	59.91	"Norway"	33	33	0	0	0	"sample data not accessible"
12800154	2003	"Tampere"	23.79	61.5	"Finland"	33	33	0	0	0	"sample data in Progenetix"
14654791	2003	"Amsterdam"	4.89	52.37	"Netherlands"	33	33	0	0	0	"sample data not accessible"
15386312	2004	"Porto"	-8.61	41.15	"Portugal"	33	33	0	0	0	"sample data in Progenetix"
15483344	2004	"Seoul"	126.98	37.57	"Korean Republic"	33	33	0	0	0	"sample data in Progenetix"
16080956	2005	"Buffalo"	-93.87	45.17	"United States"	33	0	33	0	0	"sample data not accessible"
16479570	2006	"Rotterdam"	4.48	51.92	"The Netherlands"	33	0	33	0	0	"sample data not accessible"
16965948	2006	"Goeteborg"	11.97	57.71	"Sweden"	33	33	0	0	0	"sample data in Progenetix"
17196995	2007	"New York City"	-74.01	40.71	"United States"	33	0	33	0	0	"incomplete"
17235717	2007	"Muenster"	7.63	51.96	"Germany"	33	33	0	0	0	"incomplete"
18408749	2008	"Munich"	11.58	48.14	"Germany"	33	0	33	0	0	"sample data not accessible"
18616792	2008	"Lund"	13.19	55.71	"Sweden"	33	0	33	0	0	"sample data in Progenetix"
19477219	2009	"Los Angeles"	-118.24	34.05	"United States"	33	0	33	0	0	"sample data not accessible"
19760610	2009	"Toronto"	-79.42	43.7	"Canada"	33	0	33	0	0	"sample data in GEO"
20003513	2009	"Genoa"	8.92	44.43	"Italy"	33	0	33	0	0	"sample data in Progenetix"
20206335	2010	"London"	-0.13	51.51	"United Kingdom"	33	0	33	0	0	"sample data not accessible"
21735447	2011	"London"	-0.13	51.51	"United Kingdom"	33	0	33	0	0	"sample data not accessible"
21995418	2011	"Genoa"	8.92	44.43	"Italy"	33	0	33	0	0	"sample data in GEO"
22040021	2011	"Luebeck"	10.69	53.87	"Germany"	33	33	0	0	0	"sample data not accessible"
22510280	2012	"Milwaukee"	-87.91	43.04	"United States"	33	0	0	33	0	"sample data not accessible"
25481039	2015	"Sao Paulo"	-46.64	-23.55	"Brazil"	33	0	33	0	0	"incomplete"
25721904	2015	"Shanghai"	121.46	31.22	"China"	33	0	33	0	0	"incomplete"
27157252	2016	"Brno"	16.61	49.2	"Czech Republic"	33	0	0	0	33	"incomplete"
28550183	2017	"Brno"	16.61	49.2	"Czech Republic"	33	0	33	33	0	"incomplete"
9559346	1998	"Yamaguchi-shi"	131.47	34.19	"Japan"	33	33	0	0	0	"sample data in article or supplement [problematic format]"
9712425	1998	"Hannover"	9.73	52.37	"Germany"	33	33	0	0	0	"sample data in article or supplement"
10666394	2000	"Stockholm"	18.06	59.33	"Sweden"	34	34	0	0	0	"sample data in Progenetix"
10934159	2000	"Heidelberg"	8.69	49.41	"Germany"	34	34	0	0	0	"sample data in Progenetix"
11275984	2001	"Heidelberg"	8.69	49.41	"Germany"	34	34	0	0	0	"sample data in Progenetix"
11520566	2001	"Copenhagen"	12.57	55.68	"Denmark"	34	34	0	0	0	"sample data in Progenetix"
11522743	2001	"Charlottesville"	-78.48	38.03	"United States"	34	34	0	0	0	"sample data in Progenetix"
11697626	2001	"Helsinki"	24.94	60.17	"Finland"	34	34	0	0	0	"sample data not accessible"
12473601	2002	"Valencia"	-0.38	39.47	"Spain"	34	34	0	0	0	"sample data in article or supplement [problematic format]"
16080958	2005	"Shinagawa"	139.73	35.61	"Japan"	34	34	0	0	0	"sample data in article or supplement [problematic format]"
16518847	2006	"Saitama"	139.66	35.91	"Japan"	34	34	0	0	0	"sample data in Progenetix"
16806294	2006	"Buffalo"	-93.87	45.17	"United States"	34	0	34	0	0	"sample data not accessible"
16979954	2006	"Hannover"	9.73	52.37	"Germany"	34	0	34	0	0	"sample data in article or supplement [problematic format]"
17893889	2007	"London"	-0.13	51.51	"United Kingdom"	34	24	34	0	0	"sample data in Progenetix"
19324446	2009	"Groningen"	6.57	53.22	"The Netherlands"	34	0	34	0	0	"sample data in GEO"
19647853	2009	"Pavia"	9.16	45.19	"Italy"	34	0	34	0	0	"sample data in Progenetix"
19960244	2010	"Brisbane"	153.03	-27.47	"Australia"	34	0	34	0	0	"sample data in GEO"
20331625	2010	"Tokyo"	139.69	35.69	"Japan"	34	0	34	0	0	"sample data not accessible"
20445578	2010	"Nijmegen"	5.84	51.81	"The Netherlands"	34	0	34	0	0	"sample data in GEO"
20479417	2010	"Heidelberg"	8.69	49.41	"Germany"	34	0	34	0	0	"sample data in Progenetix"
21293300	2011	"Dublin"	-6.25	53.33	"Ireland"	34	0	34	0	0	"sample data in Progenetix"
21349920	2011	"Utrecht"	5.11	52.09	"The Netherlands"	34	0	34	0	0	"sample data not accessible"
21788410	2011	"Berlin"	13.41	52.52	"Germany"	34	0	34	0	0	"sample data in arrayMap"
22087757	2011	"Spokane"	-117.43	47.66	"United States"	34	0	34	0	0	"sample data in Progenetix"
22718136	2012	"Oviedo"	-5.84	43.36	"Spain"	34	0	34	0	0	"sample data not accessible"
22804917	2012	"Nijmegen"	5.84	51.81	"The Netherlands"	34	0	34	0	0	"sample data not accessible"
23212519	2013	"Chicago"	-87.65	41.85	"United States"	34	0	34	0	0	"incomplete"
24703847	2014	"Memphis"	-90.05	35.15	"United States"	34	0	0	0	34	"sample data not accessible"
25460179	2014	"Mishima"	138.92	35.12	"Japan"	34	0	30	34	0	"incomplete"
26622803	2015	"Beijing"	116.4	39.91	"China"	34	34	0	0	0	"incomplete"
29950348	2018	"Edinburgh"	-3.2	55.95	"United Kingdom"	34	0	0	34	0	"incomplete"
9136950	1997	"Nantes"	-1.55	47.22	"France"	34	34	0	0	0	"sample data in article or supplement [problematic format]"
9559341	1998	"Helsinki"	24.94	60.17	"Finland"	34	34	0	0	0	"sample data in Progenetix"
9973917	1999	"Shanghai"	121.46	31.22	"China"	34	34	0	0	0	"data included elsewhere"
10471057	1999	"Kyoto"	135.75	35.02	"Japan"	35	35	0	0	0	"sample data in Progenetix"
11241239	2001	"Tokyo"	139.69	35.69	"Japan"	35	35	0	0	0	"sample data not accessible"
11672769	2001	"Daejeon"	127.42	36.32	"Korean Republic"	35	35	0	0	0	"sample data in Progenetix"
11849745	2002	"Kamigyo Ward"	135.75	35.03	"Japan"	35	35	0	0	0	"sample data in article or supplement [problematic format]"
11921289	2002	"Baltimore"	-76.61	39.29	"United States"	35	35	0	0	0	"sample data in Progenetix"
12065873	2002	"Yamaguchi-shi"	131.47	34.19	"Japan"	35	35	0	0	0	"sample data in Progenetix"
14562281	2003	"Basel"	7.57	47.56	"Switzerland"	35	35	0	0	0	"sample data in Progenetix"
14610349	2003	"Erlangen"	11.01	49.59	"Germany"	35	35	0	0	0	"sample data not accessible"
15472895	2005	"Rochester"	-70.98	43.3	"United States"	35	0	35	0	0	"sample data in Progenetix"
15623941	2004	"Amsterdam"	4.89	52.37	"Netherlands"	35	0	35	0	0	"sample data in article or supplement [problematic format]"
16000568	2005	"San Francisco"	-122.42	37.77	"United States"	35	35	0	0	0	"sample data in Progenetix"
16041261	2005	"Brussels"	4.35	50.85	"Belgium"	35	35	0	0	0	"sample data not accessible"
